MADON,MAMH,GIA,TRONGLUONG,TONGTIEN,SOLUONGDAT,KENHBANHANG,QUY,THUTRONGTUAN,BANG,LOAICUAHANG,MACUAHANG,LOG_GIA,LOG_TRONGLUONG,CLUSTER
2271,3605,124.0,2300,124.0,1,Tai cua hang,2,Tuesday,SP,Vat ly,100,4.8283137373023015,7.741099090035366,3
22710,19405,89.99,550,89.99,1,Tai cua hang,2,Sunday,PA,Vat ly,23,4.5107496103686,6.311734809152915,3
22711,2185,33.9,400,33.9,1,Tai cua hang,3,Sunday,CE,Vat ly,68,3.5524868292083815,5.993961427306569,1
22712,3413,49.9,700,49.9,1,Tai cua hang,4,Sunday,SP,Vat ly,16,3.929862923556477,6.55250788703459,3
22713,16253,69.0,367,69.0,1,Tai cua hang,4,Sunday,SP,Vat ly,24,4.248495242049359,5.908082938168931,3
22714,12946,59.99,12050,119.98,2,Tai cua hang,2,Tuesday,DF,Vat ly,27,4.110709916308365,9.396902923027392,2
22715,424,198.0,400,198.0,1,Truc tuyen,4,Tuesday,SP,Truc tuyen,OL_28,5.293304824724492,5.993961427306569,0
22716,5332,27.11,400,31.32,1,Tai cua hang,4,Sunday,RS,Vat ly,13,3.3361253849184407,5.993961427306569,1
22717,2599,8.49,250,8.49,1,Tai cua hang,2,Thursday,MG,Vat ly,20,2.2502386126218363,5.5254529391317835,1
22718,8758,29.0,250,29.0,1,Tai cua hang,3,Saturday,SP,Vat ly,60,3.4011973816621555,5.5254529391317835,1
22719,18047,99.0,3850,99.0,1,Truc tuyen,2,Tuesday,SC,Truc tuyen,OL_8,4.605170185988092,8.25608813381491,2
2272,3809,99.9,1450,99.9,1,Tai cua hang,1,Saturday,MG,Vat ly,15,4.6141299273595635,7.280008252884188,3
22720,1301,44.99,338,45.6,1,Tai cua hang,1,Friday,SP,Vat ly,21,3.8284239815518326,5.82600010738045,1
22721,6843,259.9,463,379.9,1,Tai cua hang,1,Saturday,SP,Vat ly,46,5.564137192142683,6.139884552226255,0
22722,12653,249.99,1075,249.99,1,Tai cua hang,3,Monday,SP,Vat ly,14,5.525413097700675,6.98100574072173,0
22723,13893,129.99,300,129.99,1,Tai cua hang,4,Thursday,ES,Vat ly,45,4.875120984409557,5.707110264748875,0
22724,1897,109.0,7550,69.0,1,Truc tuyen,3,Wednesday,RJ,Truc tuyen,OL_21,4.700480365792417,8.929435283803425,2
22725,13698,64.99,350,64.99,1,Tai cua hang,2,Tuesday,SP,Vat ly,16,4.18950321539533,5.860786223465865,3
22726,20131,79.0,7000,79.0,1,Tai cua hang,1,Friday,SP,Vat ly,34,4.382026634673881,8.853808274977197,2
22727,19359,195.9,1550,195.9,1,Tai cua hang,2,Friday,RJ,Vat ly,8,5.28269598564508,7.346655163176539,2
22728,13280,9.9,300,9.9,1,Tai cua hang,2,Saturday,MG,Vat ly,87,2.388762789235098,5.707110264748875,1
22729,407,129.9,1900,129.9,1,Tai cua hang,2,Tuesday,SP,Vat ly,52,4.874433672915854,7.550135342488429,3
2273,9360,82.0,330,81.9,1,Tai cua hang,3,Saturday,DF,Vat ly,49,4.418840607796598,5.802118375377063,0
22730,1873,399.0,1000,399.0,1,Tai cua hang,3,Thursday,PA,Vat ly,23,5.991464547107982,6.90875477931522,0
22731,17390,52.3,750,104.6,2,Tai cua hang,1,Saturday,SP,Vat ly,24,3.975936331171799,6.621405651764134,3
22732,3763,119.99,2700,119.99,1,Truc tuyen,4,Thursday,RJ,Truc tuyen,OL_21,4.7957078975533864,7.901377353792616,2
22733,17249,28.9,150,28.9,1,Tai cua hang,1,Wednesday,SP,Vat ly,46,3.3978584803966405,5.017279836814924,1
22734,10975,639.99,230,639.99,1,Tai cua hang,4,Tuesday,SP,Vat ly,52,6.463013856174954,5.442417710521793,0
22735,13429,69.0,750,138.0,2,Tai cua hang,1,Thursday,SP,Vat ly,2,4.248495242049359,6.621405651764134,3
22736,15559,49.9,600,48.9,1,Tai cua hang,2,Thursday,BA,Vat ly,33,3.929862923556477,6.398594934535208,3
22737,8034,53.0,700,53.0,1,Truc tuyen,2,Monday,SP,Truc tuyen,OL_28,3.9889840465642745,6.55250788703459,3
22738,12021,19.9,228,19.9,1,Tai cua hang,3,Wednesday,RJ,Vat ly,63,3.039749158970765,5.43372200355424,1
22739,12873,230.0,12000,228.0,1,Truc tuyen,3,Tuesday,PR,Truc tuyen,OL_7,5.442417710521793,9.392745258631441,2
2274,14009,48.9,600,48.9,1,Tai cua hang,3,Saturday,SP,Vat ly,22,3.910021002757473,6.398594934535208,3
22740,1090,71.0,150,137.8,2,Tai cua hang,1,Thursday,GO,Vat ly,26,4.276666119016055,5.017279836814924,1
22741,5927,199.0,4150,199.0,1,Tai cua hang,1,Saturday,SP,Vat ly,19,5.298317366548036,8.33110454805304,2
22742,843,79.98,7480,79.98,1,Truc tuyen,1,Thursday,SP,Truc tuyen,OL_11,4.394202210604015,8.920121751872404,2
22743,7782,35.16,400,175.8,5,Tai cua hang,4,Thursday,SP,Vat ly,52,3.5879535355239756,5.993961427306569,1
22744,2483,229.9,1575,229.9,1,Truc tuyen,1,Thursday,DF,Truc tuyen,OL_4,5.44198471636045,7.362645270417825,2
22745,13538,120.99,8683,124.99,1,Truc tuyen,2,Saturday,SP,Truc tuyen,OL_28,4.803939074160646,9.069237530998182,2
22746,8080,15.75,178,31.5,2,Truc tuyen,1,Sunday,SP,Truc tuyen,OL_28,2.8183982582710754,5.187385805840755,1
22747,10931,99.9,1350,119.9,1,Tai cua hang,3,Sunday,SP,Vat ly,11,4.6141299273595635,7.208600337960199,3
22747,12636,49.95,400,49.95,1,Tai cua hang,3,Sunday,DF,Vat ly,49,3.9308447596687337,5.993961427306569,1
22748,14444,129.9,2600,129.9,1,Tai cua hang,2,Thursday,SP,Vat ly,18,4.874433672915854,7.8636512654486515,2
22749,17562,189.0,6663,169.9,1,Truc tuyen,2,Monday,SP,Truc tuyen,OL_17,5.247024072160486,8.804475183846678,2
2275,6566,39.9,950,39.9,1,Truc tuyen,1,Thursday,SP,Truc tuyen,OL_28,3.711130063048756,6.85751406254539,3
22750,9392,79.9,8350,65.9,1,Tai cua hang,2,Friday,RS,Vat ly,10,4.393213824064446,9.03013657115323,2
22750,9883,64.9,900,69.9,1,Tai cua hang,2,Friday,SP,Vat ly,60,4.188138441508461,6.803505257608338,3
22751,16975,25.9,150,25.9,1,Truc tuyen,3,Saturday,GO,Truc tuyen,OL_10,3.292126286607793,5.017279836814924,1
22752,18966,110.0,1938,110.0,1,Tai cua hang,2,Tuesday,SP,Vat ly,62,4.709530201312334,7.569927655242652,3
22753,4525,339.9,400,339.9,1,Tai cua hang,3,Sunday,MG,Vat ly,3,5.831589179143857,5.993961427306569,0
22754,11636,119.9,475,119.9,1,Tai cua hang,4,Sunday,SP,Vat ly,2,4.794963757620747,6.16541785423142,0
22755,12105,119.99,213,119.99,1,Tai cua hang,2,Monday,SP,Vat ly,62,4.7957078975533864,5.365976015021851,0
22756,11871,169.99,1250,189.99,1,Tai cua hang,3,Sunday,RS,Vat ly,13,5.141605075260502,7.1316985104669115,0
22757,19981,35.9,1150,35.9,1,Tai cua hang,1,Wednesday,MG,Vat ly,3,3.6082115510464816,7.048386408721883,3
22758,8030,24.9,150,24.9,1,Tai cua hang,1,Friday,MG,Vat ly,96,3.254242968705492,5.017279836814924,1
22759,16028,89.9,100,89.9,1,Tai cua hang,4,Saturday,RJ,Vat ly,8,4.509760001183433,4.61512051684126,0
2276,7283,36.99,1200,36.99,1,Tai cua hang,3,Tuesday,SP,Vat ly,34,3.6373229671995344,7.0909098220799835,3
22760,11592,178.5,620,180.0,1,Tai cua hang,1,Sunday,DF,Vat ly,1,5.190175207928333,6.431331081933479,0
22761,11007,191.0,1053,191.0,1,Tai cua hang,3,Friday,RS,Vat ly,10,5.2574953720277815,6.960347729101308,0
22762,4508,35.94,400,35.94,1,Tai cua hang,3,Saturday,SP,Vat ly,60,3.609294974771094,5.993961427306569,1
22763,17894,174.9,3300,359.8,2,Tai cua hang,1,Friday,DF,Vat ly,1,5.169915651743512,8.101980731853192,2
22764,13388,9.0,200,9.0,1,Tai cua hang,3,Sunday,SP,Vat ly,100,2.302585092994046,5.303304908059076,1
22765,14848,79.0,1350,79.0,1,Truc tuyen,1,Monday,SP,Truc tuyen,OL_5,4.382026634673881,7.208600337960199,3
22766,8787,59.0,50,59.0,1,Tai cua hang,3,Saturday,SP,Vat ly,41,4.0943445622221,3.9318256327243257,1
22767,11430,599.0,10900,599.0,1,Truc tuyen,2,Monday,SP,Truc tuyen,OL_5,6.396929655216146,9.296609807128359,2
22768,10260,69.9,2750,69.9,1,Truc tuyen,2,Saturday,SP,Truc tuyen,OL_13,4.2612704335380815,7.919719760924575,3
22768,8102,69.0,1050,69.0,1,Truc tuyen,2,Saturday,SP,Truc tuyen,OL_13,4.248495242049359,6.957497370876951,3
22769,10056,58.99,200,68.99,1,Truc tuyen,3,Sunday,SP,Truc tuyen,OL_1,4.094177881665002,5.303304908059076,1
2277,6785,112.9,584,99.9,1,Tai cua hang,2,Sunday,SP,Vat ly,85,4.735320870453137,6.371611847231857,0
22770,16574,79.9,800,79.9,1,Tai cua hang,1,Wednesday,SP,Vat ly,36,4.393213824064446,6.68586094706836,3
22770,5798,7.8,100,7.8,1,Tai cua hang,1,Wednesday,SP,Vat ly,12,2.174751721484161,4.61512051684126,1
22770,6485,7.8,200,7.8,1,Tai cua hang,1,Wednesday,DF,Vat ly,1,2.174751721484161,5.303304908059076,1
22771,15046,56.99,400,56.99,1,Tai cua hang,2,Saturday,DF,Vat ly,53,4.060270581888349,5.993961427306569,1
22772,6466,99.99,1700,135.0,1,Tai cua hang,1,Sunday,RJ,Vat ly,63,4.6150215020384655,7.438971592395862,3
22773,14902,31.0,1750,31.0,1,Tai cua hang,3,Thursday,SP,Vat ly,65,3.4657359027997265,7.467942332285852,3
22774,16690,104.0,11325,145.0,1,Tai cua hang,3,Thursday,ES,Vat ly,45,4.653960350157523,9.33485624667375,2
22775,2244,229.5,1350,229.5,1,Tai cua hang,1,Tuesday,SP,Vat ly,18,5.440250862436703,7.208600337960199,0
22776,6333,14.95,300,14.95,1,Tai cua hang,3,Thursday,DF,Vat ly,83,2.7694588292308535,5.707110264748875,1
22777,13167,69.9,2200,69.9,1,Truc tuyen,1,Friday,MG,Truc tuyen,OL_3,4.2612704335380815,7.696667081526462,3
22778,9817,99.9,2300,99.9,1,Tai cua hang,1,Wednesday,SP,Vat ly,71,4.6141299273595635,7.741099090035366,3
22779,10285,64.99,147,89.9,1,Tai cua hang,1,Thursday,SP,Vat ly,65,4.18950321539533,4.997212273764115,1
2278,11606,15.36,600,15.36,1,Truc tuyen,4,Friday,SP,Truc tuyen,OL_28,2.794839331174601,6.398594934535208,1
2278,14778,14.01,300,28.02,2,Truc tuyen,4,Friday,SP,Truc tuyen,OL_28,2.7087166456453704,5.707110264748875,1
2278,20439,7.79,200,15.58,2,Truc tuyen,4,Friday,SP,Truc tuyen,OL_28,2.1736147116970854,5.303304908059076,1
22780,10187,276.5,479,277.0,1,Tai cua hang,4,Sunday,MG,Vat ly,3,5.625820933186489,6.173786103901937,0
22781,5679,146.0,444,118.0,1,Tai cua hang,4,Tuesday,SP,Vat ly,47,4.990432586778736,6.09807428216624,0
22782,4514,23.49,50,16.99,1,Tai cua hang,4,Saturday,SP,Vat ly,18,3.1982648709640764,3.9318256327243257,1
22783,14238,149.0,350,149.0,1,Tai cua hang,4,Wednesday,SP,Vat ly,21,5.0106352940962555,5.860786223465865,0
22784,12242,54.9,1000,54.9,1,Truc tuyen,2,Thursday,RJ,Truc tuyen,OL_21,4.023564380161053,6.90875477931522,3
22785,1320,95.2,1250,95.2,1,Truc tuyen,1,Friday,MG,Truc tuyen,OL_3,4.566429357671661,7.1316985104669115,3
22786,5806,16.9,75,16.9,1,Tai cua hang,3,Sunday,SP,Vat ly,58,2.884800712846709,4.330733340286331,1
22787,12493,319.9,300,319.9,1,Tai cua hang,4,Friday,SP,Vat ly,16,5.771129548115811,5.707110264748875,0
22788,3095,139.9,7550,139.9,1,Truc tuyen,1,Wednesday,SP,Truc tuyen,OL_28,4.948050418904635,8.929435283803425,2
22789,20426,49.99,200,49.99,1,Tai cua hang,2,Sunday,RS,Vat ly,10,3.9316295350670645,5.303304908059076,1
2279,2960,169.9,1167,169.9,1,Truc tuyen,4,Monday,SP,Truc tuyen,OL_28,5.141078590121546,7.0630481633881725,0
22790,7323,74.9,850,74.9,1,Tai cua hang,2,Sunday,SP,Vat ly,62,4.3294166844015844,6.7464121285733745,3
22791,14104,95.0,6400,190.0,2,Truc tuyen,2,Tuesday,SP,Truc tuyen,OL_5,4.564348191467836,8.764209507142004,2
22792,14536,79.9,1500,89.9,1,Tai cua hang,2,Tuesday,MG,Vat ly,84,4.393213824064446,7.313886831633462,3
22793,5410,59.9,7000,59.9,1,Truc tuyen,2,Sunday,SP,Truc tuyen,OL_28,4.109233174715851,8.853808274977197,2
22794,4332,89.9,1825,173.8,2,Tai cua hang,2,Tuesday,SP,Vat ly,32,4.509760001183433,7.509883061154913,3
22795,11658,79.98,7463,89.98,1,Tai cua hang,3,Saturday,DF,Vat ly,1,4.394202210604015,8.91784674252718,2
22796,18338,39.0,500,39.0,1,Tai cua hang,2,Sunday,SP,Vat ly,41,3.6888794541139363,6.2166061010848646,1
22797,12508,79.95,1250,79.95,1,Truc tuyen,2,Monday,SP,Truc tuyen,OL_28,4.393831680123644,7.1316985104669115,3
22798,12303,60.0,800,60.0,1,Tai cua hang,4,Saturday,BA,Vat ly,33,4.110873864173311,6.68586094706836,3
22799,12464,59.9,800,59.9,1,Tai cua hang,3,Saturday,SP,Vat ly,41,4.109233174715851,6.68586094706836,3
228,114,13.99,50,13.99,1,Tai cua hang,4,Saturday,DF,Vat ly,27,2.7073833121145063,3.9318256327243257,1
2280,5119,84.89,321,84.89,1,Tai cua hang,2,Wednesday,SP,Vat ly,94,4.453067407778134,5.7745515455444085,0
22800,4147,6.9,500,20.7,3,Tai cua hang,2,Saturday,PE,Vat ly,42,2.066862759472976,6.2166061010848646,1
22800,6915,45.9,800,47.9,1,Tai cua hang,2,Saturday,SP,Vat ly,47,3.8480176754522337,6.68586094706836,3
22801,17903,32.9,750,32.9,1,Tai cua hang,3,Sunday,RJ,Vat ly,63,3.5234150143864045,6.621405651764134,3
22802,4240,8.97,200,8.97,1,Tai cua hang,2,Tuesday,SP,Vat ly,11,2.299580583973747,5.303304908059076,1
22803,10744,79.9,1100,79.9,1,Tai cua hang,2,Monday,BA,Vat ly,33,4.393213824064446,7.00397413672268,3
22804,14566,75.0,300,75.0,1,Tai cua hang,2,Saturday,GO,Vat ly,26,4.330733340286331,5.707110264748875,0
22805,18358,148.0,125,148.0,1,Tai cua hang,2,Sunday,PA,Vat ly,23,5.003946305945459,4.836281906951478,0
22806,13454,248.0,350,248.0,1,Tai cua hang,4,Sunday,DF,Vat ly,31,5.517452896464707,5.860786223465865,0
22807,20225,139.0,400,118.0,1,Truc tuyen,2,Sunday,SP,Truc tuyen,OL_5,4.941642422609304,5.993961427306569,0
22808,398,129.99,8950,129.99,1,Truc tuyen,1,Tuesday,SP,Truc tuyen,OL_28,4.875120984409557,9.099520536870939,2
22809,12461,64.5,800,60.0,1,Tai cua hang,2,Sunday,PE,Vat ly,42,4.182050142641207,6.68586094706836,3
22809,1974,19.9,450,19.9,1,Tai cua hang,2,Sunday,SP,Vat ly,62,3.039749158970765,6.111467339502679,1
22809,2146,58.0,725,58.0,1,Tai cua hang,2,Sunday,SP,Vat ly,77,4.07753744390572,6.587550014824796,3
2281,12048,144.5,2350,289.0,2,Tai cua hang,1,Sunday,SP,Vat ly,21,4.980176086611547,7.762596048540069,2
22810,10574,45.9,700,45.9,1,Tai cua hang,2,Saturday,SC,Vat ly,57,3.8480176754522337,6.55250788703459,3
22811,9007,379.94,350,379.94,1,Tai cua hang,4,Friday,MG,Vat ly,74,5.942641882410413,5.860786223465865,0
22812,9585,89.9,750,89.9,1,Tai cua hang,4,Saturday,SP,Vat ly,21,4.509760001183433,6.621405651764134,3
22813,7614,79.9,250,79.9,1,Tai cua hang,1,Saturday,SP,Vat ly,64,4.393213824064446,5.5254529391317835,0
22814,13331,99.0,1250,99.0,1,Tai cua hang,3,Sunday,SP,Vat ly,17,4.605170185988092,7.1316985104669115,3
22815,12474,89.9,1250,89.9,1,Truc tuyen,1,Saturday,SP,Truc tuyen,OL_17,4.509760001183433,7.1316985104669115,3
22816,2024,56.9,1850,54.9,1,Tai cua hang,2,Monday,SP,Vat ly,77,4.05871738457895,7.523481312573497,3
22817,4177,140.0,2450,116.0,1,Tai cua hang,3,Tuesday,DF,Vat ly,53,4.948759890378168,7.804251383528112,2
22818,12201,149.5,1400,139.0,1,Tai cua hang,2,Thursday,SP,Vat ly,12,5.01396308418893,7.244941546337007,3
22819,7360,122.99,400,122.99,1,Tai cua hang,4,Thursday,BA,Vat ly,40,4.820200917191751,5.993961427306569,0
2282,12016,40.9,250,40.9,1,Tai cua hang,2,Sunday,SP,Vat ly,21,3.735285826928092,5.5254529391317835,1
22820,11968,121.9,1350,121.9,1,Tai cua hang,4,Sunday,SP,Vat ly,14,4.811371016571989,7.208600337960199,3
22821,9697,119.0,5450,118.0,1,Tai cua hang,3,Monday,CE,Vat ly,97,4.787491742782046,8.603554357064281,2
22822,1193,84.26,1150,84.26,1,Tai cua hang,1,Saturday,RJ,Vat ly,8,4.445705411337064,7.048386408721883,3
22823,10738,24.99,350,24.99,1,Truc tuyen,1,Saturday,SP,Truc tuyen,OL_5,3.2577118486533987,5.860786223465865,1
22824,8555,249.0,8150,249.0,1,Tai cua hang,2,Wednesday,SP,Vat ly,43,5.521460917862246,9.005895898094458,2
22825,20054,59.99,500,59.99,1,Truc tuyen,1,Saturday,SP,Truc tuyen,OL_28,4.110709916308365,6.2166061010848646,3
22826,16232,149.8,1700,149.8,1,Tai cua hang,1,Monday,MG,Vat ly,3,5.015954455573856,7.438971592395862,3
22827,3354,299.0,10900,299.0,1,Truc tuyen,2,Thursday,MG,Truc tuyen,OL_6,5.703782474656201,9.296609807128359,2
22828,12300,80.38,340,77.98,1,Tai cua hang,2,Saturday,RS,Vat ly,10,4.399129542573544,5.831882477283517,0
22829,17503,29.98,250,29.98,1,Tai cua hang,2,Sunday,PA,Vat ly,23,3.4333418349887226,5.5254529391317835,1
2283,8456,52.0,6850,52.0,1,Truc tuyen,2,Sunday,RJ,Truc tuyen,OL_21,3.970291913552122,8.832149906002899,3
22830,3168,688.0,867,689.0,1,Tai cua hang,2,Tuesday,MG,Vat ly,15,6.535241271013659,6.7661917146603505,0
22831,9816,130.0,2100,130.0,1,Tai cua hang,3,Saturday,CE,Vat ly,89,4.875197323201151,7.650168700845001,3
22832,20364,249.9,5650,249.9,1,Tai cua hang,4,Monday,SP,Vat ly,12,5.525054453372377,8.639587799629844,2
22833,7373,10.99,100,10.99,1,Tai cua hang,3,Saturday,SC,Vat ly,57,2.4840729690394228,4.61512051684126,1
22834,16335,78.8,150,78.8,1,Tai cua hang,2,Saturday,DF,Vat ly,31,4.379523504455763,5.017279836814924,0
22835,18347,80.0,300,117.87,1,Truc tuyen,4,Wednesday,SP,Truc tuyen,OL_25,4.394449154672439,5.707110264748875,0
22836,10931,99.9,1350,99.9,1,Truc tuyen,4,Thursday,RJ,Truc tuyen,OL_21,4.6141299273595635,7.208600337960199,3
22837,9131,69.99,800,69.99,1,Tai cua hang,2,Sunday,SP,Vat ly,100,4.262539022051294,6.68586094706836,3
22838,11121,169.9,5000,174.9,1,Tai cua hang,4,Friday,PE,Vat ly,90,5.141078590121546,8.517393171418904,2
22839,18923,69.0,200,69.0,1,Tai cua hang,3,Wednesday,PR,Vat ly,73,4.248495242049359,5.303304908059076,1
2284,17989,151.9,4338,151.9,1,Tai cua hang,1,Monday,PA,Vat ly,23,5.029784112935016,8.37539918579835,2
22840,1626,499.99,425,467.0,1,Tai cua hang,1,Thursday,DF,Vat ly,27,6.21658614080582,6.054439346269371,0
22841,8784,101.34,1400,101.34,1,Tai cua hang,4,Thursday,SP,Vat ly,100,4.628300603376946,7.244941546337007,3
22842,5667,79.0,150,79.0,1,Tai cua hang,4,Saturday,SP,Vat ly,14,4.382026634673881,5.017279836814924,0
22843,7447,40.0,1400,40.0,1,Tai cua hang,4,Friday,PE,Vat ly,44,3.713572066704308,7.244941546337007,3
22844,17269,44.99,8100,44.99,1,Truc tuyen,3,Wednesday,SP,Truc tuyen,OL_28,3.8284239815518326,8.999742789830492,3
22845,3259,175.9,800,175.9,1,Tai cua hang,3,Monday,SP,Vat ly,32,5.17558460116574,6.68586094706836,0
22846,20235,109.0,7650,109.0,1,Tai cua hang,3,Wednesday,SP,Vat ly,22,4.700480365792417,8.942591637231851,2
22847,8707,92.0,477,92.0,1,Tai cua hang,4,Sunday,SP,Vat ly,5,4.532599493153256,6.169610732491456,0
22848,14051,147.4,2150,149.9,1,Truc tuyen,3,Saturday,SP,Truc tuyen,OL_28,4.99991133073328,7.67368812926773,2
22849,17985,29.9,250,29.9,1,Truc tuyen,1,Sunday,SP,Truc tuyen,OL_27,3.4307561839036995,5.5254529391317835,1
2285,9290,19.49,200,19.9,1,Tai cua hang,3,Saturday,SP,Vat ly,78,3.0199369622508083,5.303304908059076,1
22850,11355,119.94,7433,119.94,1,Truc tuyen,3,Monday,BA,Truc tuyen,OL_22,4.795294554845067,8.913819350857198,2
22851,13024,49.0,200,49.0,1,Tai cua hang,1,Monday,SP,Vat ly,77,3.912023005428146,5.303304908059076,1
22851,1789,44.0,250,44.0,1,Tai cua hang,1,Monday,MG,Vat ly,37,3.8066624897703196,5.5254529391317835,1
22852,6839,182.0,800,167.0,1,Tai cua hang,3,Saturday,MG,Vat ly,3,5.209486152841421,6.68586094706836,0
22853,6938,99.9,1050,99.9,1,Truc tuyen,1,Saturday,SP,Truc tuyen,OL_28,4.6141299273595635,6.957497370876951,3
22854,19476,115.0,450,115.0,1,Tai cua hang,1,Saturday,SP,Vat ly,91,4.7535901911063645,6.111467339502679,0
22855,10250,34.9,200,34.9,1,Tai cua hang,2,Tuesday,SP,Vat ly,60,3.580737295494233,5.303304908059076,1
22856,4986,55.8,3225,111.6,2,Truc tuyen,2,Wednesday,RJ,Truc tuyen,OL_21,4.039536325727106,8.078998258685154,3
22857,14447,85.12,2150,91.2,1,Tai cua hang,1,Monday,CE,Vat ly,89,4.4557416724961625,7.67368812926773,3
22858,13272,189.9,1700,189.9,1,Truc tuyen,2,Wednesday,SP,Truc tuyen,OL_28,5.251749730731702,7.438971592395862,2
22859,146,99.9,750,99.9,1,Tai cua hang,4,Tuesday,CE,Vat ly,89,4.6141299273595635,6.621405651764134,3
2286,19760,49.95,450,49.95,1,Tai cua hang,1,Sunday,ES,Vat ly,45,3.9308447596687337,6.111467339502679,1
22860,6708,179.0,7650,179.0,1,Tai cua hang,2,Monday,SP,Vat ly,21,5.19295685089021,8.942591637231851,2
22861,2981,29.9,950,26.9,1,Tai cua hang,1,Sunday,SP,Vat ly,77,3.4307561839036995,6.85751406254539,3
22862,6870,65.9,1550,65.9,1,Tai cua hang,3,Tuesday,MG,Vat ly,15,4.203198967134183,7.346655163176539,3
22863,18547,75.27,1400,150.54,2,Tai cua hang,4,Saturday,SP,Vat ly,66,4.3342796761761475,7.244941546337007,3
22864,7979,119.9,1750,119.9,1,Tai cua hang,1,Wednesday,SP,Vat ly,62,4.794963757620747,7.467942332285852,3
22865,4582,53.9,1750,59.9,1,Truc tuyen,3,Friday,RJ,Truc tuyen,OL_21,4.005513348515485,7.467942332285852,3
22866,17246,54.99,250,54.99,1,Tai cua hang,1,Sunday,SC,Vat ly,69,4.025173103360802,5.5254529391317835,1
22867,8123,110.32,350,110.32,1,Tai cua hang,3,Sunday,SP,Vat ly,46,4.71240893665769,5.860786223465865,0
22868,19234,59.9,500,59.9,1,Tai cua hang,2,Saturday,RJ,Vat ly,39,4.109233174715851,6.2166061010848646,3
22869,619,45.9,600,45.9,1,Tai cua hang,4,Wednesday,SP,Vat ly,55,3.8480176754522337,6.398594934535208,3
2287,18355,39.9,1200,79.8,2,Truc tuyen,2,Thursday,SP,Truc tuyen,OL_23,3.711130063048756,7.0909098220799835,3
22870,3888,44.55,600,44.55,1,Tai cua hang,3,Sunday,SP,Vat ly,80,3.8188106237059674,6.398594934535208,3
22871,814,110.32,200,661.92,6,Truc tuyen,2,Wednesday,SP,Truc tuyen,OL_17,4.71240893665769,5.303304908059076,0
22872,11325,119.9,4350,129.0,1,Tai cua hang,2,Thursday,BA,Vat ly,50,4.794963757620747,8.37816098272068,2
22873,12142,59.7,650,59.7,1,Tai cua hang,1,Tuesday,SP,Vat ly,77,4.1059436980654525,6.478509642208569,3
22874,2015,179.0,7900,358.0,2,Tai cua hang,4,Friday,SP,Vat ly,80,5.19295685089021,8.974744612722734,2
22875,6159,35.0,350,35.0,1,Truc tuyen,2,Tuesday,SP,Truc tuyen,OL_28,3.58351893845611,5.860786223465865,1
22876,4824,26.7,800,26.7,1,Tai cua hang,2,Sunday,SP,Vat ly,22,3.3214324131932926,6.68586094706836,1
22877,7777,524.5,1700,449.99,1,Tai cua hang,3,Tuesday,SP,Vat ly,80,6.264350190317006,7.438971592395862,2
22878,648,98.9,1075,98.9,1,Tai cua hang,2,Thursday,SP,Vat ly,18,4.604169685654508,6.98100574072173,3
22879,11803,49.0,1175,49.0,1,Truc tuyen,2,Saturday,SP,Truc tuyen,OL_28,3.912023005428146,7.069874128458572,3
22879,19783,139.0,275,139.0,1,Truc tuyen,2,Saturday,SP,Truc tuyen,OL_28,4.941642422609304,5.62040086571715,0
2288,6723,19.9,550,19.9,1,Tai cua hang,3,Saturday,SP,Vat ly,21,3.039749158970765,6.311734809152915,1
22880,7420,14.9,75,14.89,1,Tai cua hang,2,Sunday,SP,Vat ly,32,2.766319109226186,4.330733340286331,1
22881,6575,36.95,150,35.19,1,Tai cua hang,3,Saturday,RJ,Vat ly,51,3.636269503841639,5.017279836814924,1
22882,14871,127.99,2550,126.49,1,Tai cua hang,3,Friday,SC,Vat ly,59,4.859734881977045,7.844240718141811,2
22883,11094,109.9,1400,99.9,1,Tai cua hang,4,Friday,SP,Vat ly,14,4.7086288943563215,7.244941546337007,3
22883,13600,119.9,1600,119.9,1,Tai cua hang,4,Friday,RS,Vat ly,13,4.794963757620747,7.3783837129967145,3
22884,1819,166.99,2425,166.99,1,Tai cua hang,4,Saturday,SP,Vat ly,60,5.123904453822123,7.793999089503996,2
22885,13520,49.9,2475,49.9,1,Tai cua hang,1,Thursday,SP,Vat ly,19,3.929862923556477,7.814399633804487,3
22886,18190,29.3,200,29.3,1,Tai cua hang,2,Sunday,SP,Vat ly,62,3.4111477125153233,5.303304908059076,1
22887,3222,25.95,200,57.8,2,Truc tuyen,4,Sunday,SP,Truc tuyen,OL_28,3.2939832973550063,5.303304908059076,1
22888,13302,108.0,1000,108.0,1,Tai cua hang,4,Thursday,RS,Vat ly,13,4.6913478822291435,6.90875477931522,3
22889,13330,40.0,1700,40.0,1,Tai cua hang,1,Tuesday,DF,Vat ly,27,3.713572066704308,7.438971592395862,3
2289,14047,125.9,4550,125.9,1,Truc tuyen,2,Thursday,MG,Truc tuyen,OL_12,4.843399374720342,8.423102268016642,2
22890,1209,29.99,2900,29.99,1,Truc tuyen,2,Thursday,SP,Truc tuyen,OL_1,3.433664571799657,7.972810784121404,3
22891,5646,55.3,200,55.3,1,Tai cua hang,1,Sunday,DF,Vat ly,27,4.030694535145645,5.303304908059076,1
22892,18136,37.45,1100,34.9,1,Tai cua hang,3,Sunday,SP,Vat ly,47,3.649358695951653,7.00397413672268,3
